organism_name	intraspecific_name	lineage	genome_assembly_id	taxonomy_id	bioproject	biosample	sra_run_id	ngs_read_file_source	ref_org	isolate_identifiers	selection_notes	lab_name	files_processed
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33830139	SRR23919790	SRA	No	PDT001664202.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33830140	SRR23919789	SRA	No	PDT001664201.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578731	SRR23696672	SRA	No	PDT001653937.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578736	SRR23696667	SRA	No	PDT001653932.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578738	SRR23696665	SRA	No	PDT001653930.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578720	SRR23696685	SRA	No	PDT001653950.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578752	SRR23696649	SRA	No	PDT001653914.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578750	SRR23696652	SRA	No	PDT001653917.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578753	SRR23696648	SRA	No	PDT001653913.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578678	SRR23696736	SRA	No	PDT001654001.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578685	SRR23696728	SRA	No	PDT001653993.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578686	SRR23696727	SRA	No	PDT001653992.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578687	SRR23696726	SRA	No	PDT001653991.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578692	SRR23696720	SRA	No	PDT001653985.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578688	SRR23696725	SRA	No	PDT001653990.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578683	SRR23696730	SRA	No	PDT001653995.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578689	SRR23696724	SRA	No	PDT001653989.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578690	SRR23696723	SRA	No	PDT001653988.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578693	SRR23696719	SRA	No	PDT001653984.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578694	SRR23696718	SRA	No	PDT001653983.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578696	SRR23696716	SRA	No	PDT001653981.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578695	SRR23696717	SRA	No	PDT001653982.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578699	SRR23696708	SRA	No	PDT001653973.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578691	SRR23696721	SRA	No	PDT001653986.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578697	SRR23696715	SRA	No	PDT001653980.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578681	SRR23696732	SRA	No	PDT001653997.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578684	SRR23696729	SRA	No	PDT001653994.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578665	SRR23696695	SRA	No	PDT001653960.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578663	SRR23696722	SRA	No	PDT001653987.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578662	SRR23696733	SRA	No	PDT001653998.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578660	SRR23696750	SRA	No	PDT001654015.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578664	SRR23696706	SRA	No	PDT001653971.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578676	SRR23696738	SRA	No	PDT001654003.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578680	SRR23696734	SRA	No	PDT001653999.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578677	SRR23696737	SRA	No	PDT001654002.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578671	SRR23696748	SRA	No		Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578675	SRR23696739	SRA	No		Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578672	SRR23696742	SRA	No	PDT001654007.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578674	SRR23696740	SRA	No	PDT001654005.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578679	SRR23696735	SRA	No	PDT001654000.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578682	SRR23696731	SRA	No	PDT001653996.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578673	SRR23696741	SRA	No		Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33830150	SRR23919787	SRA	No	PDT001664199.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578698	SRR23696709	SRA	No	PDT001653974.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578702	SRR23696704	SRA	No	PDT001653969.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578765	SRR23696743	SRA	No	PDT001654008.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578763	SRR23696745	SRA	No	PDT001654010.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33830149	SRR23919788	SRA	No	PDT001664200.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33830148	SRR23919779	SRA	No	PDT001664191.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33830147	SRR23919780	SRA	No	PDT001664192.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33830146	SRR23919781	SRA	No	PDT001664193.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578760	SRR23696710	SRA	No	PDT001653975.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33830145	SRR23919782	SRA	No	PDT001664194.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33830143	SRR23919784	SRA	No	PDT001664196.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33830142	SRR23919785	SRA	No	PDT001664197.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33830141	SRR23919786	SRA	No	PDT001664198.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578749	SRR23696653	SRA	No	PDT001653918.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578751	SRR23696650	SRA	No	PDT001653915.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578754	SRR23696647	SRA	No	PDT001653912.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33830144	SRR23919783	SRA	No	PDT001664195.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
[Candida] auris		cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; CUG-Ser1 clade; Metschnikowiaceae; Metschnikowiaceae incertae sedis; Candida/Metschnikowiaceae		498019	PRJNA940794	SAMN33578700	SRR23696707	SRA	No	PDT001653972.1	Multi-drug resistant organism with increased rate of infections beginning in late 2020.	HIVE Lab	ngsQC_HIVE
